=== THUE-ACT-50 CHL (Two-Stream Optimized Differential Gating) ===
===================================================================
Epoch 054/100 [BaseLR: 0.000136 / Temp: 1.00] -> Loss: 0.7099 | Train Top-1: 100.00% | ★Test Top-1: 72.61% (Top-5: 93.01%) | [G-Gate: 0.527 / L-Gate: 0.473]
Epoch 055/100 [BaseLR: 0.000131 / Temp: 1.00] -> Loss: 0.7096 | Train Top-1: 100.00% | ★Test Top-1: 72.61% (Top-5: 91.73%) | [G-Gate: 0.529 / L-Gate: 0.471]
Epoch 056/100 [BaseLR: 0.000127 / Temp: 1.00] -> Loss: 0.7099 | Train Top-1: 100.00% | ★Test Top-1: 72.43% (Top-5: 91.73%) | [G-Gate: 0.533 / L-Gate: 0.467]
Epoch 057/100 [BaseLR: 0.000122 / Temp: 1.00] -> Loss: 0.7089 | Train Top-1: 100.00% | ★Test Top-1: 72.43% (Top-5: 92.28%) | [G-Gate: 0.534 / L-Gate: 0.466]
Epoch 058/100 [BaseLR: 0.000117 / Temp: 1.00] -> Loss: 0.7079 | Train Top-1: 100.00% | ★Test Top-1: 72.43% (Top-5: 90.99%) | [G-Gate: 0.535 / L-Gate: 0.465]
Epoch 059/100 [BaseLR: 0.000113 / Temp: 1.00] -> Loss: 0.7079 | Train Top-1: 100.00% | ★Test Top-1: 71.51% (Top-5: 91.91%) | [G-Gate: 0.538 / L-Gate: 0.462]
Epoch 060/100 [BaseLR: 0.000108 / Temp: 1.00] -> Loss: 0.7081 | Train Top-1: 100.00% | ★Test Top-1: 71.88% (Top-5: 92.46%) | [G-Gate: 0.540 / L-Gate: 0.460]
Epoch 061/100 [BaseLR: 0.000104 / Temp: 1.00] -> Loss: 0.7082 | Train Top-1: 100.00% | ★Test Top-1: 70.59% (Top-5: 91.36%) | [G-Gate: 0.541 / L-Gate: 0.459]
Epoch 062/100 [BaseLR: 0.000099 / Temp: 1.00] -> Loss: 0.7077 | Train Top-1: 100.00% | ★Test Top-1: 71.32% (Top-5: 92.10%) | [G-Gate: 0.543 / L-Gate: 0.457]
Epoch 063/100 [BaseLR: 0.000095 / Temp: 1.00] -> Loss: 0.7073 | Train Top-1: 100.00% | ★Test Top-1: 70.96% (Top-5: 92.10%) | [G-Gate: 0.543 / L-Gate: 0.457]
Epoch 064/100 [BaseLR: 0.000090 / Temp: 1.00] -> Loss: 0.7077 | Train Top-1: 100.00% | ★Test Top-1: 71.14% (Top-5: 92.10%) | [G-Gate: 0.544 / L-Gate: 0.456]
Epoch 065/100 [BaseLR: 0.000086 / Temp: 1.00] -> Loss: 0.7068 | Train Top-1: 100.00% | ★Test Top-1: 71.51% (Top-5: 91.54%) | [G-Gate: 0.547 / L-Gate: 0.453]
Epoch 066/100 [BaseLR: 0.000082 / Temp: 1.00] -> Loss: 0.7064 | Train Top-1: 100.00% | ★Test Top-1: 70.96% (Top-5: 91.91%) | [G-Gate: 0.548 / L-Gate: 0.452]
Epoch 067/100 [BaseLR: 0.000078 / Temp: 1.00] -> Loss: 0.7065 | Train Top-1: 100.00% | ★Test Top-1: 70.96% (Top-5: 91.73%) | [G-Gate: 0.549 / L-Gate: 0.451]
Epoch 068/100 [BaseLR: 0.000074 / Temp: 1.00] -> Loss: 0.7062 | Train Top-1: 100.00% | ★Test Top-1: 70.22% (Top-5: 91.36%) | [G-Gate: 0.550 / L-Gate: 0.450]
Epoch 069/100 [BaseLR: 0.000070 / Temp: 1.00] -> Loss: 0.7062 | Train Top-1: 100.00% | ★Test Top-1: 70.59% (Top-5: 91.36%) | [G-Gate: 0.553 / L-Gate: 0.447]
Epoch 070/100 [BaseLR: 0.000066 / Temp: 1.00] -> Loss: 0.7058 | Train Top-1: 100.00% | ★Test Top-1: 71.14% (Top-5: 92.10%) | [G-Gate: 0.553 / L-Gate: 0.447]
Epoch 071/100 [BaseLR: 0.000062 / Temp: 1.00] -> Loss: 0.7057 | Train Top-1: 100.00% | ★Test Top-1: 70.77% (Top-5: 92.10%) | [G-Gate: 0.554 / L-Gate: 0.446]
Epoch 072/100 [BaseLR: 0.000058 / Temp: 1.00] -> Loss: 0.7054 | Train Top-1: 100.00% | ★Test Top-1: 70.59% (Top-5: 91.36%) | [G-Gate: 0.555 / L-Gate: 0.445]
Epoch 073/100 [BaseLR: 0.000054 / Temp: 1.00] -> Loss: 0.7054 | Train Top-1: 100.00% | ★Test Top-1: 70.77% (Top-5: 91.73%) | [G-Gate: 0.555 / L-Gate: 0.445]
Epoch 074/100 [BaseLR: 0.000051 / Temp: 1.00] -> Loss: 0.7052 | Train Top-1: 100.00% | ★Test Top-1: 69.67% (Top-5: 91.73%) | [G-Gate: 0.555 / L-Gate: 0.445]
Epoch 075/100 [BaseLR: 0.000047 / Temp: 1.00] -> Loss: 0.7052 | Train Top-1: 100.00% | ★Test Top-1: 70.77% (Top-5: 91.91%) | [G-Gate: 0.556 / L-Gate: 0.444]
